path,status,source,destination,bucket,consumed_contract_row,security_review_status,test_evidence,reconciliation_decision,reviewer,adr_reference
.claude/skills/add-opencode/payload/scripts/opencode-auth.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/scripts/opencode-gateway.test.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/scripts/opencode-host.test.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/scripts/opencode-host.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/scripts/opencode-model-config.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/scripts/opencode-models.test.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/scripts/opencode-models.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/scripts/opencode-vault.test.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/scripts/opencode-vault.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/scripts/tsconfig.opencode-auth.json,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/setup/providers/opencode.test.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/setup/providers/opencode.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/src/provider-contracts/opencode.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/src/providers/opencode-auth-stub.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/src/providers/opencode-registration.test.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-opencode/payload/src/providers/opencode.ts,added,,,C,,,"plan's own Non-goals section: ""channels/providers sibling-branch drift this produces (Mattermost, Codex/OpenCode contract work)... already-tracked threads (see .github/workflows/ci.yml's sync-sibling-branches-* jobs)""",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/add-slack/REMOVE.md,modified,,,C,,,"Isthmus-maintained skill file (not on the sync-sibling-branches mirror) with its own diff from upstream's v2.4.0 -- needs line-by-line reconciliation against Isthmus's current version, not a blind overwrite (D3).",needs-manual-reconciliation,,
.claude/skills/add-slack/SKILL.md,modified,,,C,,,"Isthmus-maintained skill file (not on the sync-sibling-branches mirror) with its own diff from upstream's v2.4.0 -- needs line-by-line reconciliation against Isthmus's current version, not a blind overwrite (D3).",needs-manual-reconciliation,,
.claude/skills/add-whatsapp/SKILL.md,modified,,,C,,,"Isthmus-maintained skill file (not on the sync-sibling-branches mirror) with its own diff from upstream's v2.4.0 -- needs line-by-line reconciliation against Isthmus's current version, not a blind overwrite (D3).",needs-manual-reconciliation,,
.claude/skills/init-onecli/SKILL.md,deleted,,,C,,,"Upstream deleted this skill entirely (308 lines removed) -- OneCLI init now folds into the new registry sign-in / community-portal account flow instead of a standalone skill. Isthmus kept OneCLI core-baked (C7 decision), so whether Isthmus's own init-onecli skill should also be retired is a real, separate question this promotion does not decide -- flagged, not acted on.",needs-manual-reconciliation,,
.claude/skills/slack-a2a-rooms/SKILL.md,added,,,C,,,"Companion skills to /add-slack (SLACK_AGENTS_COMPANION_SKILLS in setup/channels/slack-auto-register.ts), living on the same `channels` sibling branch as every other channel skill. Verified directly (.github/workflows/ci.yml's sync-sibling-branches-{check,push} job comment): that job mirrors the whole channels/providers branches generically -- 'these two branches carry no Isthmus-specific commits... a pure mirror' -- not a per-skill allowlist, so this is the same already-tracked mechanism as add-codex/add-mattermost/add-opencode, extended here by verified fact rather than by naming-pattern inference (the earlier D1 pass deliberately declined to infer this without checking).",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/slack-a2a-rooms/scripts/open-a2a-room.ts,added,,,C,,,"Companion skills to /add-slack (SLACK_AGENTS_COMPANION_SKILLS in setup/channels/slack-auto-register.ts), living on the same `channels` sibling branch as every other channel skill. Verified directly (.github/workflows/ci.yml's sync-sibling-branches-{check,push} job comment): that job mirrors the whole channels/providers branches generically -- 'these two branches carry no Isthmus-specific commits... a pure mirror' -- not a per-skill allowlist, so this is the same already-tracked mechanism as add-codex/add-mattermost/add-opencode, extended here by verified fact rather than by naming-pattern inference (the earlier D1 pass deliberately declined to infer this without checking).",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/slack-a2a-rooms/src/channels/slack-a2a.test.ts,added,,,C,,,"Companion skills to /add-slack (SLACK_AGENTS_COMPANION_SKILLS in setup/channels/slack-auto-register.ts), living on the same `channels` sibling branch as every other channel skill. Verified directly (.github/workflows/ci.yml's sync-sibling-branches-{check,push} job comment): that job mirrors the whole channels/providers branches generically -- 'these two branches carry no Isthmus-specific commits... a pure mirror' -- not a per-skill allowlist, so this is the same already-tracked mechanism as add-codex/add-mattermost/add-opencode, extended here by verified fact rather than by naming-pattern inference (the earlier D1 pass deliberately declined to infer this without checking).",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/slack-a2a-rooms/src/channels/slack-a2a.ts,added,,,C,,,"Companion skills to /add-slack (SLACK_AGENTS_COMPANION_SKILLS in setup/channels/slack-auto-register.ts), living on the same `channels` sibling branch as every other channel skill. Verified directly (.github/workflows/ci.yml's sync-sibling-branches-{check,push} job comment): that job mirrors the whole channels/providers branches generically -- 'these two branches carry no Isthmus-specific commits... a pure mirror' -- not a per-skill allowlist, so this is the same already-tracked mechanism as add-codex/add-mattermost/add-opencode, extended here by verified fact rather than by naming-pattern inference (the earlier D1 pass deliberately declined to infer this without checking).",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/slack-agent-flow/REMOVE.md,added,,,C,,,"Companion skills to /add-slack (SLACK_AGENTS_COMPANION_SKILLS in setup/channels/slack-auto-register.ts), living on the same `channels` sibling branch as every other channel skill. Verified directly (.github/workflows/ci.yml's sync-sibling-branches-{check,push} job comment): that job mirrors the whole channels/providers branches generically -- 'these two branches carry no Isthmus-specific commits... a pure mirror' -- not a per-skill allowlist, so this is the same already-tracked mechanism as add-codex/add-mattermost/add-opencode, extended here by verified fact rather than by naming-pattern inference (the earlier D1 pass deliberately declined to infer this without checking).",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/slack-agent-flow/SKILL.md,added,,,C,,,"Companion skills to /add-slack (SLACK_AGENTS_COMPANION_SKILLS in setup/channels/slack-auto-register.ts), living on the same `channels` sibling branch as every other channel skill. Verified directly (.github/workflows/ci.yml's sync-sibling-branches-{check,push} job comment): that job mirrors the whole channels/providers branches generically -- 'these two branches carry no Isthmus-specific commits... a pure mirror' -- not a per-skill allowlist, so this is the same already-tracked mechanism as add-codex/add-mattermost/add-opencode, extended here by verified fact rather than by naming-pattern inference (the earlier D1 pass deliberately declined to infer this without checking).",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/slack-agent-flow/apply-fixtures.json,added,,,C,,,"Companion skills to /add-slack (SLACK_AGENTS_COMPANION_SKILLS in setup/channels/slack-auto-register.ts), living on the same `channels` sibling branch as every other channel skill. Verified directly (.github/workflows/ci.yml's sync-sibling-branches-{check,push} job comment): that job mirrors the whole channels/providers branches generically -- 'these two branches carry no Isthmus-specific commits... a pure mirror' -- not a per-skill allowlist, so this is the same already-tracked mechanism as add-codex/add-mattermost/add-opencode, extended here by verified fact rather than by naming-pattern inference (the earlier D1 pass deliberately declined to infer this without checking).",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
.claude/skills/slack-agent-flow/container/agent-runner/src/mcp-tools/create-agent-slack.instructions.md,added,,,C,,,"Companion skills to /add-slack (SLACK_AGENTS_COMPANION_SKILLS in setup/channels/slack-auto-register.ts), living on the same `channels` sibling branch as every other channel skill. Verified directly (.github/workflows/ci.yml's sync-sibling-branches-{check,push} job comment): that job mirrors the whole channels/providers branches generically -- 'these two branches carry no Isthmus-specific commits... a pure mirror' -- not a per-skill allowlist, so this is the same already-tracked mechanism as add-codex/add-mattermost/add-opencode, extended here by verified fact rather than by naming-pattern inference (the earlier D1 pass deliberately declined to infer this without checking).",declined:out-of-scope-tracked-by-sync-sibling-branch-mechanism,,
